TYPE;CODE_INSEE;CODE_ORIG;NUM;NOM_ETABLISSEMENT;NUMÉRO_ET_LIBELLÉ_VOIE;LIEU_DIT;CODE_POSTAL;LIGNE_D_ACHEMINEMENT;PAYS_OU_DÉNOMINATION_TOM_COM;COORDONNÉES_X;COORDONNÉES_Y;NU_TEL;ADRESSE_MAIL
TBRTJ;49328;9;63602;Tribunal Paritaire des Baux Ruraux de Saumur;PLACE SAINT-MICHEL;;49400;SAUMUR;;-0.071841;47.258094;0241834720;
TE;50129;1;2702;Tribunal pour Enfants de Cherbourg-en-Cotentin;15 RUE DES TRIBUNAUX;CHERBOURG;50100;CHERBOURG EN COTENTIN;;-1.623579;49.637882;0233016161;
TGI;50129;1;125;Tribunal judiciaire de Cherbourg-en-Cotentin;15 RUE DES TRIBUNAUX;CHERBOURG;50100;CHERBOURG EN COTENTIN;;-1.623579;49.637882;0233016161;accueil.tj-cherbourg@justice.fr
CPH;50129;1;1068;Conseil de Prud'hommes de Cherbourg-en-Cotentin;38 RUE FRANCOIS LA VIEILLE;CHERBOURG;50100;CHERBOURG EN COTENTIN;;-1.625285;49.641481;0233781530;cph-cherbourg@justice.fr
TBRTJ;50129;9;63410;Tribunal Paritaire des Baux Ruraux de Cherbourg-en-Cotentin;38 RUE FRANCOIS LA VIEILLE;CHERBOURG;50100;CHERBOURG EN COTENTIN;;-1.625285;49.641481;0233781530;
TCO;50129;1;346;Tribunal de Commerce de Cherbourg-en-Cotentin;22 RUE DE L'ANCIEN QUAI;CHERBOURG;50100;CHERBOURG EN COTENTIN;;-1.624387;49.637366;0233932460;
TGI;50147;1;126;Tribunal judiciaire de Coutances;10A RUE DU PALAIS DE JUSTICE;;50200;COUTANCES;;-1.442694;49.04908;0233766820;accueil.tj-coutances@justice.fr
TE;50147;1;2711;Tribunal pour Enfants de Coutances;RUE DU PALAIS DE JUSTICE;;50200;COUTANCES;;-1.442745;49.050071;0233766823;
CASS;50147;9;3138;Cour d'Assises de la Manche;RUE DU PALAIS DE JUSTICE;;50200;COUTANCES;;-1.442745;49.050071;0233766820;
CCD;50147;9;67435;Cour Criminelle Départementale de la Manche;RUE DU PALAIS DE JUSTICE;;50200;COUTANCES;;-1.442745;49.050071;02 33 76 68 20;
CDAD;50147;9;58980;Conseil départemental d'accès au droit de la Manche;10A RUE DU PALAIS DE JUSTICE;;50200;COUTANCES;;-1.442645;49.049281;02.33.76.89.98;cdad-manche@justice.fr
CPH;50147;1;1069;Conseil de Prud'hommes de Coutances;Site Tancrède, 38 rue Tancrède;;50200;COUTANCES;;-1.44427;49.048826;0233190710;cph-coutances@justice.fr
TBRTJ;50147;9;63412;Tribunal Paritaire des Baux Ruraux de Coutances;38 RUE TANCREDE;;50200;COUTANCES;;-1.44428;49.04882;0233766843;
TCO;50147;1;347;Tribunal de Commerce de Coutances;67 RUE SAINT NICOLAS;;50200;COUTANCES;;-1.443593;49.051008;0233194211;
CPH;50025;1;1067;Conseil de Prud'hommes d'Avranches;PLACE JEAN DE SAINT-AVIT;;50300;AVRANCHES;;-1.363527;48.687594;0214138102;cph-avranches@justice.fr
TBRTJ;50025;9;63408;Tribunal Paritaire des Baux Ruraux d'Avranches;PLACE JEAN DE SAINT-AVIT;;50300;AVRANCHES;;-1.363527;48.687594;0214138102;
TPRX;50025;9;62968;Tribunal de proximité d'Avranches;PLACE JEAN DE SAINT-AVIT;;50300;AVRANCHES;;-1.363527;48.687594;0214138102;tprx-avranches@justice.fr
TE;51108;9;20271;Tribunal pour Enfants de Châlons-en-Champagne;16 RUE DE TOUSSAINT;;51000;CHALONS EN CHAMPAGNE;;4.359315;48.958983;0326661042;
TGI;51108;1;127;Tribunal judiciaire de Châlons-en-Champagne;2 QUAI EUGENE PERRIER;;51000;CHALONS EN CHAMPAGNE;;4.361805;48.958829;0326692727;tj-chalons-en-champagne@justice.fr
CDAD;51108;9;58972;Conseil départemental d'accès au droit de la Marne;2 QUAI EUGENE PERRIER;;51000;CHALONS EN CHAMPAGNE;;4.361805;48.958829;0326693696;cdad-marne@justice.fr
CPH;51108;1;1070;Conseil de Prud'hommes de Châlons-en-Champagne;RUE PERROT D'ABLANCOURT;;51000;CHALONS EN CHAMPAGNE;;4.361766;48.958811;0326650070;cph-chalons-en-champagne@justice.fr
TA;51108;9;3933;Tribunal Administratif de Châlons-en-Champagne;25 RUE DU LYCEE;;51000;CHALONS EN CHAMPAGNE;;4.362467;48.959322;0326668687;greffe.ta-chalons-en-champagne@juradm.fr
TBRTJ;51108;9;63616;Tribunal Paritaire des Baux Ruraux de Châlons-en-Champagne;2 RUE PERROT D'ABLANCOURT;;51000;CHALONS EN CHAMPAGNE;;4.362336;48.958673;0326692735;
TCO;51108;1;350;Tribunal de Commerce de Châlons-en-Champagne;2 RUE PERROT D'ABLANCOURT;;51000;CHALONS EN CHAMPAGNE;;4.362336;48.958673;0326684860;
TE;51454;1;2723;Tribunal pour Enfants de Reims;PLACE MYRON HERRICK;;51100;REIMS;;4.031474;49.254557;0326495353;
TGI;51454;1;128;Tribunal judiciaire de Reims;PLACE MYRON HERRICK;;51100;REIMS;;4.031474;49.254557;0326495353;accueil-reims@justice.fr
CA;51454;1;16;Cour d'Appel de Reims;201 RUE DES CAPUCINS;;51100;REIMS;;4.036507;49.245336;0326774000;
CASS;51454;1;1968;Cour d'Assises de la Marne;201 RUE DES CAPUCINS;;51100;REIMS;;4.036507;49.245336;0326774000;
CCD;51454;9;67436;Cour Criminelle Départementale de la Marne;201 RUE DES CAPUCINS;;51100;REIMS;;4.036507;49.245336;03 26 77 40 00;
CPH;51454;1;1072;Conseil de Prud'hommes de Reims;25 RUE CHANZY;;51100;REIMS;;4.031951;49.252441;0326495395;cph-reims@justice.fr
TBRTJ;51454;9;63618;Tribunal Paritaire des Baux Ruraux de Reims;1 PLACE MYRON HERRICK;;51100;REIMS;;4.031636;49.254432;0326495353;
TCO;51454;1;352;Tribunal de Commerce de Reims;55 RUE THIERS;;51100;REIMS;;4.027209;49.258149;0326883066;
CPH;51230;1;1071;Conseil de Prud'hommes d'Epernay;1 AVENUE DE MIDDELKERKE;;51200;EPERNAY;;3.969299;49.03672;0326546176;cph-epernay@justice.fr
TE;52121;1;2732;Tribunal pour Enfants de Chaumont;RUE DU PALAIS;;52000;CHAUMONT;;5.137418;48.112457;0325328420;
TGI;52121;1;129;Tribunal judiciaire de Chaumont;RUE DU PALAIS;;52000;CHAUMONT;;5.137418;48.112457;0325328420;tj1-chaumont@justice.fr
CASS;52121;9;346;Cour d'Assises de la Haute-Marne;RUE DU PALAIS;;52000;CHAUMONT;;5.137418;48.112457;0325328420;
CCD;52121;9;67414;Cour Criminelle Départementale de la Haute-Marne;RUE DU PALAIS;;52000;CHAUMONT;;5.137418;48.112457;03 25 32 84 20;
CDAD;52121;9;58977;Conseil départemental d'accès au droit de la Haute-Marne;23 RUE DU PALAIS;;52000;CHAUMONT;;5.136495;48.112855;0325328420;cdad-haute-marne@justice.fr
CPH;52121;1;1073;Conseil de Prud'hommes de Chaumont;RUE DU PALAIS;;52000;CHAUMONT;;5.137418;48.112457;0325031200;cph-chaumont@justice.fr
TBRTJ;52121;9;63437;Tribunal Paritaire des Baux Ruraux de Chaumont;RUE DU PALAIS;;52000;CHAUMONT;;5.137418;48.112457;0325353434;
TCO;52121;1;353;Tribunal de Commerce de Chaumont;6 rue Raymond Savignac;;52000;CHAUMONT;;5.143297;48.096026;0891011111;
TBRTJ;52448;9;63439;Tribunal Paritaire des Baux Ruraux de Saint-Dizier;12 RUE DE LA COMMUNE DE PARIS;;52100;ST DIZIER;;4.947793;48.635964;0325051046;
TPRX;52448;9;62993;Tribunal de proximité de Saint-Dizier;12 RUE DE LA COMMUNE DE PARIS;;52100;ST DIZIER;;4.947793;48.635964;0325051046;tprx-st-dizier@justice.fr
TE;53130;1;2741;Tribunal pour Enfants de Laval;13 PLACE SAINT TUGAL;;53000;LAVAL;;-0.773671;48.069416;0243495700;
TGI;53130;1;130;Tribunal judiciaire de Laval;13 PLACE SAINT TUGAL;;53000;LAVAL;;-0.773671;48.069416;0272955100;accueil-laval@justice.fr
CASS;53130;9;1011;Cour d'Assises de la Mayenne;PLACE SAINT TUGAL;;53000;LAVAL;;-0.773426;48.069218;0243495700;
CCD;53130;9;67438;Cour Criminelle Départementale de la Mayenne;PLACE SAINT-TUGAL;;53000;LAVAL;;-0.773426;48.069218;02 43 49 57 00;
CDAD;53130;9;58995;Conseil départemental d'accès au droit de Mayenne;13 PLACE SAINT TUGAL;;53000;LAVAL;;-0.773671;48.069416;0243495700;cdad-mayenne@justice.fr
CPH;53130;1;1075;Conseil de Prud'hommes de Laval;12 ALLEE DE LA CHARTRIE;;53000;LAVAL;;-0.795585;48.071414;0243692486;cph-laval@justice.fr
TBRTJ;53130;9;63604;Tribunal Paritaire des Baux Ruraux de Laval;13 PLACE SAINT TUGAL;;53000;LAVAL;;-0.773671;48.069416;0243597910;
TCO;53130;1;356;Tribunal de Commerce de Laval;12 ALLEE DE LA CHARTRIE;;53000;LAVAL;;-0.795585;48.071414;0243693501;
TE;54395;1;2755;Tribunal pour Enfants de Nancy;RUE DU GENERAL FABVIER;;54000;NANCY;;6.17567;48.677711;0383908500;
TGI;54395;1;132;Tribunal judiciaire de Nancy;RUE DU GENERAL FABVIER;;54000;NANCY;;6.17567;48.677711;0383908500;tj-nancy@justice.fr
CA;54395;1;17;Cour d'Appel de Nancy;3 RUE SUZANNE REGNAULT-GOUSSET;;54000;NANCY;;6.183152;48.694744;0383172400;
CAA;54395;9;6164;Cour Administrative d'Appel de Nancy;6 RUE DU HAUT BOURGEOIS;;54000;NANCY;;6.177322;48.698172;0383350506; greffe.caa-nancy@juradm.fr
CASS;54395;1;1973;Cour d'Assises de la Meurthe-et-Moselle;3 RUE SUZANNE REGNAULT-GOUSSET;;54000;NANCY;;6.183152;48.694744;0383172400;
CCD;54395;9;67439;Cour Criminelle Départementale de la Meurthe-et-Moselle;3 RUE SUZANNE REGNAULT-GOUSSET;;54000;NANCY;;6.183152;48.694744;03 83 17 24 00;
CDAD;54395;9;59011;Conseil départemental d'accès au droit de Meurthe et Moselle;RUE DU GENERAL FABVIER;;54000;NANCY;;6.17567;48.677711;0383284343;cdad-meurthemoselle@justice.fr
CPH;54395;1;1079;Conseil de Prud'hommes de Nancy;RUE DU GENERAL FABVIER;;54000;NANCY;;6.17567;48.677711;0354953084;cph-nancy@justice.fr
TA;54395;9;3935;Tribunal Administratif de Nancy;5 PLACE DE LA CARRIERE;;54000;NANCY;;6.182104;48.694642;0383174343;greffe.ta-nancy@juradm.fr
TAE;54395;9;79913;Tribunal des activités économiques de Nancy;RUE DU MARECHAL JUIN;;54000;NANCY;;6.172137;48.678935;0383406960;
TBRTJ;54395;9;63624;Tribunal Paritaire des Baux Ruraux de Nancy;RUE DU GENERAL FABVIER;;54000;NANCY;;6.175699;48.677788;0383908560;
TE;54099;1;2748;Tribunal pour Enfants de Val de Briey;4 RUE DU MARECHAL FOCH;BRIEY;54150;VAL DE BRIEY;;5.939175;49.249274;0382475600;
TGI;54099;1;131;Tribunal judiciaire de Val de Briey;4 RUE DU MARECHAL FOCH;BRIEY;54150;VAL DE BRIEY;;5.939175;49.249274;0382475600;accueil-briey@justice.fr
TBRTJ;54099;9;63620;Tribunal Paritaire des Baux Ruraux de Val de Briey;PLACE DE L'EGLISE;BRIEY;54150;VAL DE BRIEY;;5.88919;49.282216;0382475600;
TCO;54099;1;358;Tribunal de Commerce de Val de Briey;4 RUE DU MARECHAL FOCH;BRIEY;54150;VAL DE BRIEY;;5.939175;49.249274;0382461504;
TBRTJ;54329;9;63622;Tribunal Paritaire des Baux Ruraux de Lunéville;7 RUE DU CHATEAU;;54300;LUNEVILLE;;6.49179;48.593667;0383740427;
TPRX;54329;9;63018;Tribunal de proximité de Lunéville;7 RUE DU CHATEAU;;54300;LUNEVILLE;;6.49179;48.593667;0383740427;tprx-luneville@justice.fr
CPH;54323;1;1077;Conseil de Prud'hommes de Longwy;16/18 RUE DU COLONEL MERLIN;;54400;LONGWY;;5.770001;49.516162;0382242927;accueil.cph-longwy@justice.fr
TGI;55029;1;133;Tribunal judiciaire de Bar-le-Duc;21-25 PLACE SAINT-PIERRE;;55000;BAR LE DUC;;5.159074;48.768787;0329790295;tj-bar-le-duc@justice.fr
CASS;55029;9;593;Cour d'Assises de la Meuse;21 PLACE SAINT-PIERRE;;55000;BAR LE DUC;;5.159074;48.768787;0329790295;
CCD;55029;9;67440;Cour Criminelle Départementale de la Meuse;21 PLACE SAINT-PIERRE;;55000;BAR LE DUC;;5.159074;48.768787;03 29 79 02 95;
CDAD;55029;9;58957;Conseil départemental d'accès au droit de la Meuse;21 PLACE SAINT-PIERRE;;55000;BAR LE DUC;;5.159074;48.768787;0329790295;cdad-meuse@justice.fr
CPH;55029;1;1080;Conseil de Prud'hommes de Bar-le-Duc;29 PLACE SAINT-PIERRE;;55000;BAR LE DUC;;5.159077;48.768353;0329761309;cph-bar-le-duc@justice.fr
TBRTJ;55029;9;63626;Tribunal Paritaire des Baux Ruraux de Bar-le-Duc;27 PLACE SAINT-PIERRE;;55000;BAR LE DUC;;5.15907;48.768422;0329791391;
TCO;55029;1;360;Tribunal de Commerce de Bar-le-Duc;5 RUE FRANCOIS DE GUISE;;55000;BAR LE DUC;;5.157498;48.771371;0329790939;
TGI;55545;1;134;Tribunal judiciaire de Verdun;PLACE SAINT PAUL;;55100;VERDUN;;5.384103;46.164374;0329861405;
CPH;55545;1;1081;Conseil de Prud'hommes de Verdun;21 RUE DE LA PAIX;;55100;VERDUN;;1.439251;43.60587;0329861384;cph-verdun@justice.fr
TE;56260;1;2785;Tribunal pour Enfants de Vannes;22 PLACE DE LA REPUBLIQUE;;56000;VANNES;;-2.761476;47.656126;0297437709;
TGI;56260;1;136;Tribunal judiciaire de Vannes;22 PLACE DE LA REPUBLIQUE;;56000;VANNES;;-2.761476;47.656126;0297437700;tj1-vannes@justice.fr
CASS;56260;9;591;Cour d'Assises du Morbihan;22 PLACE DE LA REPUBLIQUE;;56000;VANNES;;-2.761476;47.656126;0297437700;
CCD;56260;9;67441;Cour Criminelle Départementale du Morbihan;22 PLACE DE LA REPUBLIQUE;;56000;VANNES;;-2.761476;47.656126;02 97 43 77 00;
CDAD;56260;9;59041;Conseil départemental d'accès au droit du Morbihan;22 PLACE DE LA REPUBLIQUE;;56000;VANNES;;-2.761476;47.656126;0290993006;cdad-morbihan@justice.fr
CPH;56260;1;1083;Conseil de Prud'hommes de Vannes;14 RUE RICHEMONT;;56000;VANNES;;-2.761862;47.655842;0297427273;cph-vannes@justice.fr
TBRTJ;56260;9;63559;Tribunal Paritaire des Baux Ruraux de Vannes;22 PLACE DE LA REPUBLIQUE;;56000;VANNES;;-2.761476;47.656126;0297437706;
TCO;56260;1;363;Tribunal de Commerce de Vannes;19 RUE DES TRIBUNAUX;;56000;VANNES;;-2.761128;47.657119;0297472289;
TGI;56121;1;135;Tribunal judiciaire de Lorient;1 RUE MAITRE ESVELIN;;56100;LORIENT;;-3.363281;47.74539;0297841250;tj-lorient@justice.fr
TE;56121;1;2776;Tribunal pour Enfants de Lorient;RUE MAITRE ESVELIN;;56100;LORIENT;;-3.362844;47.745722;0297841281;
CPH;56121;1;1082;Conseil de Prud'hommes de Lorient;10 RUE GEORGES COLLIER;;56100;LORIENT;;-3.364184;47.754109;0297643338;cph-lorient@justice.fr
TBRTJ;56121;9;63557;Tribunal Paritaire des Baux Ruraux de Lorient;39 RUE DE LA VILLENEUVE;;56100;LORIENT;;-3.377003;47.753283;0297882800;
TCO;56121;1;362;Tribunal de Commerce de Lorient;3 RUE BENJAMIN DELESSERT;;56100;LORIENT;;-3.36756;47.746902;0297210153;gtclorient@greffe-tc.net
TGI;57463;1;137;Tribunal judiciaire de Metz;3 RUE HAUTE PIERRE;;57000;METZ;;6.171141;49.116846;0387567500;accueil-metz@justice.fr
TE;57463;1;2793;Tribunal pour Enfants de Metz;RUE HAUTE-PIERRE;;57000;METZ;;6.171445;49.117068;0387567500;
CA;57463;1;18;Cour d'Appel de Metz;3 RUE HAUTE PIERRE;;57000;METZ;;6.171141;49.116846;0387567600;
CASS;57463;1;1978;Cour d'Assises de la Moselle;3 RUE HAUTE PIERRE;;57000;METZ;;6.171141;49.116846;0387567600;
CCD;57463;9;62843;Cour Criminelle Départementale de la Moselle;3 RUE HAUTE PIERRE;;57000;METZ;;6.171141;49.116846;0387567600;
CDAD;57463;9;59006;Conseil départemental d'accès au droit de Moselle;3 RUE HAUTE PIERRE;;57000;METZ;;6.171141;49.116846;0387567600;cdad-moselle@justice.fr
TBRTJ;57463;9;63634;Tribunal Paritaire des Baux Ruraux de Metz;3 RUE HAUTE PIERRE;;57000;METZ;;6.171141;49.116846;0387567500;
CPH;57463;1;1085;Conseil de Prud'hommes de Metz;2 RUE VALENTIN BOUSCH;;57070;METZ;;6.222881;49.092297;0387761480;cph-metz@justice.fr
TE;57672;1;2809;Tribunal pour Enfants de Thionville;QUAI PIERRE MARCHAL;;57100;THIONVILLE;;6.169283;49.357849;0382824350;
TGI;57672;1;139;Tribunal judiciaire de Thionville;QUAI PIERRE MARCHAL;;57100;THIONVILLE;;6.169283;49.357849;0382824350;accueil.tj-thionville@justice.fr
CPH;57672;1;1088;Conseil de Prud'hommes de Thionville;12 ALLEE RAYMOND POINCARE;;57100;THIONVILLE;;6.162972;49.356796;0355843020;cph-thionville@justice.fr
TBRTJ;57672;9;63642;Tribunal Paritaire des Baux Ruraux de Thionville;12 ALLEE RAYMOND POINCARE;;57100;THIONVILLE;;6.162972;49.356796;0355843020;
TE;57631;1;2801;Tribunal pour Enfants de Sarreguemines;PLACE DU GENERAL SIBILLE;;57200;SARREGUEMINES;;7.068458;49.108755;0387283100;
TGI;57631;1;138;Tribunal judiciaire de Sarreguemines;PLACE DU GENERAL SIBILLE;;57200;SARREGUEMINES;;7.068458;49.108755;0387283100;
TBRTJ;57631;9;63640;Tribunal Paritaire des Baux Ruraux de Sarreguemines;PLACE DU GENERAL SIBILLE;;57200;SARREGUEMINES;;7.068458;49.108755;0387283100;
TBRTJ;57630;9;63638;Tribunal Paritaire des Baux Ruraux de Sarrebourg;52 AVENUE CLEMENCEAU;;57400;SARREBOURG;;7.055586;48.732748;0387237182;
TPRX;57630;9;63061;Tribunal de proximité de Sarrebourg;52 AVENUE CLEMENCEAU;;57400;SARREBOURG;;7.055586;48.732748;0387237182;accueil.tprx-sarrebourg@justice.fr
TBRTJ;57606;9;63636;Tribunal Paritaire des Baux Ruraux de Saint-Avold;37 AVENUE CLEMENCEAU;;57500;ST AVOLD;;6.704914;49.107285;0387921155;
TPRX;57606;9;62967;Tribunal de proximité de Saint-Avold;37 AVENUE CLEMENCEAU;;57500;ST AVOLD;;6.704914;49.107285;0387921155;tprx-st-avold@justice.fr
CPH;57227;1;1084;Conseil de Prud'hommes de Forbach;3 AVENUE SAINT-REMY;;57600;FORBACH;;6.903503;49.18914;0387856400;cph-forbach@justice.fr
TE;58194;1;2818;Tribunal pour Enfants de Nevers;PLACE DU PALAIS;;58000;NEVERS;;3.157531;46.986573;0386934444;
TGI;58194;1;140;Tribunal judiciaire de Nevers;PLACE DU PALAIS;;58000;NEVERS;;3.157531;46.986573;0386934444;accueil.tj-nevers@justice.fr
CASS;58194;9;589;Cour d'Assises de la Nièvre;PLACE DU PALAIS;;58000;NEVERS;;3.157531;46.986573;0386934444;
CCD;58194;9;67442;Cour Criminelle Départementale de la Nièvre;PLACE DU PALAIS;;58000;NEVERS;;3.157531;46.986573;03 86 93 44 44;
CDAD;58194;9;59014;Conseil départemental d'accès au droit de la Nièvre;PLACE DU PALAIS;;58000;NEVERS;;3.157531;46.986573;0386934444;cdad-nievre@justice.fr
CPH;58194;1;1089;Conseil de Prud'hommes de Nevers;6 RUE GAMBETTA;;58000;NEVERS;;3.159768;46.989857;0386934444;cph-nevers@justice.fr
TBRTJ;58194;9;63427;Tribunal Paritaire des Baux Ruraux de Nevers;6 RUE GAMBETTA;;58000;NEVERS;;3.159768;46.989857;0386930270;
TCO;58194;1;365;Tribunal de Commerce de Nevers;19 RUE ST MARTIN;;58000;NEVERS;;3.159507;46.989241;0386610671;
TBRTJ;58079;9;63425;Tribunal Paritaire des Baux Ruraux de Clamecy;PLACE EMILE ZOLA;;58500;CLAMECY;;3.521129;47.459787;0386270150;
TPRX;58079;9;62983;Tribunal de proximité de Clamecy;PLACE EMILE ZOLA;;58500;CLAMECY;;3.521129;47.459787;0386270150;tprx-clamecy@justice.fr
TE;59350;1;2859;Tribunal pour Enfants de Lille;13 AVENUE DU PEUPLE BELGE;;59000;LILLE;;3.06227;50.6447;0320783333;
TGI;59350;1;146;Tribunal judiciaire de Lille;13 AVENUE DU PEUPLE BELGE;;59000;LILLE;;3.06227;50.6447;0320783333;tj1-lille@justice.fr
CDAD;59350;9;58998;Conseil départemental d'accès au droit du Nord;13 AVENUE DU PEUPLE BELGE;;59000;LILLE;;3.06227;50.6447;0320783414;cdad-nord@justice.fr
TA;59350;9;3940;Tribunal Administratif de Lille;5 RUE GEOFFROY SAINT-HILAIRE;;59000;LILLE;;3.062746;50.62343; 0359542342;greffe.ta-lille@juradm.fr
TBRTJ;59350;9;63654;Tribunal Paritaire des Baux Ruraux de Lille;13 AVENUE DU PEUPLE BELGE;;59000;LILLE;;3.06227;50.6447;0361054000;
CPH;59512;1;1103;Conseil de Prud'hommes de Roubaix;45 RUE DU GRAND CHEMIN;;59100;ROUBAIX;;3.166288;50.691673;0320709591;cph-roubaix@justice.fr
TBRTJ;59512;9;63658;Tribunal Paritaire des Baux Ruraux de Roubaix;45 RUE DU GRAND CHEMIN;;59100;ROUBAIX;;3.166288;50.691673;0320769830;
TPRX;59512;9;63057;Tribunal de proximité de Roubaix;45 RUE DU GRAND CHEMIN;;59100;ROUBAIX;;3.166288;50.691673;0320769830;tprx-roubaix@justice.fr
TE;59183;1;2846;Tribunal pour Enfants de Dunkerque;PLACE DU PALAIS DE JUSTICE;;59140;DUNKERQUE;;2.374977;51.03097;0328235300;
TGI;59183;1;144;Tribunal judiciaire de Dunkerque;PLACE DU PALAIS DE JUSTICE;;59140;DUNKERQUE;;2.374977;51.03097;0328235300;accueil-dunkerque@justice.fr
CPH;59183;1;1095;Conseil de Prud'hommes de Dunkerque;7-9 PLACE DU PALAIS DE JUSTICE;;59140;DUNKERQUE;;2.375708;51.031605;0328289999;cph-dunkerque@justice.fr
TBRTJ;59183;9;63650;Tribunal Paritaire des Baux Ruraux de Dunkerque;16 RUE DU SUD;;59140;DUNKERQUE;;2.3779;51.032387;0328259820;
TCO;59183;1;368;Tribunal de Commerce de Dunkerque;PLACE DU PALAIS DE JUSTICE;;59140;DUNKERQUE;;2.374977;51.03097;0328668347;
CPH;59295;1;1099;Conseil de Prud'hommes d'Hazebrouck;8 RUE ANDRE BIEBUYCK;;59190;HAZEBROUCK;;2.537796;50.722855;0328414716;cph-hazebrouck@justice.fr
TBRTJ;59295;9;63652;Tribunal Paritaire des Baux Ruraux d'Hazebrouck;8 RUE ANDRE BIEBUYCK;;59190;HAZEBROUCK;;2.537796;50.722855;0328438750;
TPRX;59295;9;63010;Tribunal de proximité d'Hazebrouck;8 RUE ANDRE BIEBUYCK;;59190;HAZEBROUCK;;2.537796;50.722855;0328438750;tprx-hazebrouck@justice.fr
CPH;59599;1;1104;Conseil de Prud'hommes de Tourcoing;65 RUE DE GAND;;59200;TOURCOING;;3.158738;50.727995;0320014080;cph-tourcoing@justice.fr
TBRTJ;59599;9;63660;Tribunal Paritaire des Baux Ruraux de Tourcoing;65 RUE DE GAND;;59200;TOURCOING;;3.158738;50.727995;0320763590;
TCO;59599;9;45230;Tribunal de commerce de Lille métropole;445 BOULEVARD GAMBETTA;;59200;TOURCOING;;3.160742;50.704974;0320366545;
TPRX;59599;9;63070;Tribunal de proximité de Tourcoing;65 RUE DE GAND;;59200;TOURCOING;;3.158738;50.727995;0320763590;accueil-tourcoing@justice.fr
TE;59606;9;246;Tribunal pour Enfants de Valenciennes;6 AVENUE DES DENTELLIERES;;59300;VALENCIENNES;;3.520573;50.356549;0327146700;
TGI;59606;1;147;Tribunal judiciaire de Valenciennes;6 AVENUE DES DENTELLIERES;;59300;VALENCIENNES;;3.520573;50.356549;0327146700;tj-valenciennes@justice.fr
CPH;59606;1;1105;Conseil de Prud'hommes de Valenciennes;18 PLACE DU 8 MAI 1945;;59300;VALENCIENNES;;3.518408;50.357038;0327322850;cph-valenciennes@justice.fr
TBRTJ;59606;9;63662;Tribunal Paritaire des Baux Ruraux de Valenciennes;18 PLACE DU 8 MAI 1945;;59300;VALENCIENNES;;3.518408;50.357038;0327202300;
TCO;59606;1;371;Tribunal de Commerce de Valenciennes;5 PLACE DU COMMERCE;;59300;VALENCIENNES;;3.521886;50.357188;0327463478;contact@greffe-tc-valenciennes.fr
CPH;59367;1;1100;Conseil de Prud'hommes de Lys-Lez-Lannoy;44 RUE ANATOLE FRANCE;;59390;LYS LEZ LANNOY;;3.204134;50.670574;0320758138;cph-lys-lez-lannoy@justice.fr
TE;59122;9;20268;Tribunal pour Enfants de Cambrai;RUE FREISSART;;59400;CAMBRAI;;3.23172;50.178983;0327733737;
TGI;59122;1;142;Tribunal judiciaire de Cambrai;RUE FROISSART;;59400;CAMBRAI;;3.232176;50.181754;0327733737;tj-cambrai@justice.fr
CPH;59122;1;1091;Conseil de Prud'hommes de Cambrai;RUE FROISSART;;59400;CAMBRAI;;3.232176;50.181754;0327733764;cph-cambrai@justice.fr
TBRTJ;59122;9;63646;Tribunal Paritaire des Baux Ruraux de Cambrai;RUE FROISSART;;59400;CAMBRAI;;3.232176;50.181754;0327733737;
TE;59036;1;2826;Tribunal pour Enfants d'Avesnes-sur-Helpe;10 PLACE GUILLEMIN;;59440;AVESNES SUR HELPE;;3.932303;50.122783;0327577800;
TGI;59036;1;141;Tribunal judiciaire d'Avesnes-sur-Helpe;11 RUE DU MARECHAL JOFFRE;;59440;AVESNES SUR HELPE;;3.928771;50.121707;0327577800;tj1-avesnes-sur-helpe@justice.fr
CPH;59036;9;37373;Conseil de Prud'hommes d'Avesnes sur Helpe;11 RUE DU MARECHAL JOFFRE;;59440;AVESNES SUR HELPE;;3.928771;50.121707;0327577800;cph-avesnes-sur-helpe@justice.fr
TBRTJ;59036;9;63644;Tribunal Paritaire des Baux Ruraux d'Avesnes-sur-Helpe;11 RUE DU MARECHAL JOFFRE;;59440;AVESNES SUR HELPE;;3.928771;50.121707;0327577800;
TE;59178;1;2839;Tribunal pour Enfants de Douai;47 RUE MERLIN DE DOUAI;;59500;DOUAI;;3.078273;50.369363;0327932768;
TGI;59178;1;143;Tribunal judiciaire de Douai;5 RUE MERLIN DE DOUAI;;59500;DOUAI;;3.077434;50.369293;0327932700;accueil-douai@justice.fr
CA;59178;1;19;Cour d'Appel de Douai;5 RUE MERLIN DE DOUAI;;59500;DOUAI;;3.077434;50.369293;0327932700;ca-douai@justice.fr
CAA;59178;9;19403;Cour Administrative d'Appel de Douai;50 RUE DE LA COMEDIE;;59500;DOUAI;;3.078532;50.366451;0327081000;greffe.caa-douai@juradm.fr
CASS;59178;1;1983;Cour d'Assises du Nord;PLACE CHARLES DE POLLINCHOVE;;59500;DOUAI;;3.078218;50.370411;0327932700;
CCD;59178;9;67443;Cour Criminelle Départementale du Nord;PLACE CHARLES DE POLLINCHOVE;;59500;DOUAI;;3.078218;50.370411;03 27 93 27 00;
